CODIGO SINADA,MEDIO DE RECEPCION,DEPARTAMENTO,PROVINCIA,DISTRITO,FECHA DE REGISTRO,ACTIVIDAD ECONOMICA,AGUA,AIRE,SUELO,FAUNA,FLORA,POBLACION,EFLUENTES,RESIDUOS SOLIDOS,GASES/HUMO,MATERIAL PARTICULADO,TALA,RADIACION NO IONIZANTE,FUENTE VISUAL,FUENTE SONORA,INDIRECTA/DIRECTA/MIXTA,ESTADO
SC-0349-2019,TRA. DOCUMENTARIO,ANCASH,SANTA,NEPEÑA,22/04/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0348-2019,WEB,LIMA,LIMA,SAN MARTIN DE PORRES,22/04/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0347-2019,WEB,LIMA,HUARAL,CHANCAY,22/04/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0346-2019,WEB,APURIMAC,COTABAMBAS,HAQUIRA,22/04/2019,MINERIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0356-2019,WEB,LIMA,LIMA,SAN MIGUEL,23/04/2019,CONSTRUCCION,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0355-2019,TRA. DOCUMENTARIO,PIURA,PIURA,LAS LOMAS,23/04/2019,SANEAMIENTO,0,1,1,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0354-2019,TRA. DOCUMENTARIO,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,23/04/2019,INFRAESTRUCTURA,1,1,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0353-2019,TRA. DOCUMENTARIO,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/04/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0352-2019,TRA. DOCUMENTARIO,TACNA,TACNA,TACNA,23/04/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0351-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,23/04/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0350-2019,WEB,ICA,PISCO,PARACAS,23/04/2019,HIDROCARBUROS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
ODUC-0003-2019,TELEFONO,UCAYALI,PADRE ABAD,CURIMANA,24/04/2019,MINERIA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0363-2019,TRA. DOCUMENTARIO,ANCASH,SANTA,CHIMBOTE,24/04/2019,TELECOMUNICACIONES,0,1,0,0,0,1,0,0,0,0,0,1,0,0,INDIRECTA,CERRADA
SC-0362-2019,WEB,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,24/04/2019,FORESTAL,0,0,0,0,1,0,0,0,0,0,1,0,0,0,MIXTA,CERRADA
SC-0361-2019,WEB,LIMA,LIMA,CARABAYLLO,24/04/2019,INDUSTRIA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0360-2019,WEB,LIMA,LIMA,SAN MIGUEL,24/04/2019,INFRAESTRUCTURA,0,0,1,0,0,1,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0359-2019,WEB,LIMA,LIMA,VILLA EL SALVADOR,24/04/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0358-2019,WEB,LIMA,LIMA,CHORRILLOS,24/04/2019,COMERCIO,0,1,0,0,0,1,0,0,1,0,0,0,0,1,DIRECTA,CERRADA
SC-0357-2019,WEB,TACNA,TACNA,POCOLLAY,24/04/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0365-2019,WEB,LA LIBERTAD,TRUJILLO,HUANCHACO,25/04/2019,SANEAMIENTO,1,0,1,0,1,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0364-2019,WEB,LIMA,LIMA,BREÑA,25/04/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
ODJU-0005-2019,TELEFONO,JUNIN,JAUJA,JAUJA,26/04/2019,INDUSTRIA,0,1,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
ODIC-0010-2019,E-MAIL,ICA,NAZCA,MARCONA,26/04/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0370-2019,WEB,CAJAMARCA,JAEN,JAEN,26/04/2019,INFRAESTRUCTURA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0369-2019,WEB,LIMA,LIMA,LURIGANCHO,26/04/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0367-2019,WEB,APURIMAC,ABANCAY,ABANCAY,26/04/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0366-2019,WEB,ANCASH,SANTA,CHIMBOTE,26/04/2019,SANEAMIENTO,0,0,1,0,0,1,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0373-2019,WEB,CALLAO,CALLAO,CALLAO,29/04/2019,INFRAESTRUCTURA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0372-2019,WEB,LIMA,LIMA,PACHACAMAC,29/04/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0371-2019,WEB,ANCASH,HUARAZ,TARICA,29/04/2019,MINERIA,0,1,1,0,0,0,1,0,0,1,0,0,0,0,DIRECTA,CERRADA
ODLL-0014-2019,TELEFONO,LA LIBERTAD,TRUJILLO,TRUJILLO,29/04/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
ODAR-0010-2019,PERSONAL,AREQUIPA,AREQUIPA,YURA,29/04/2019,INFRAESTRUCTURA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,DIRECTA,CERRADA
ODUC-0004-2019,PERSONAL,UCAYALI,CORONEL PORTILLO,MANANTAY,29/04/2019,INDUSTRIA,0,1,1,0,0,1,0,1,1,1,0,0,0,1,DIRECTA,CERRADA
ODCJ-0007-2019,PERSONAL,CAJAMARCA,CAJAMARCA,CAJAMARCA,29/04/2019,HIDROCARBUROS,0,1,0,0,0,0,0,0,0,1,0,0,1,0,DIRECTA,CERRADA
SC-0382-2019,WEB,SAN MARTIN,HUALLAGA,SAPOSOA,30/04/2019,INFRAESTRUCTURA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0381-2019,TRA. DOCUMENTARIO,LIMA,LIMA,ATE,30/04/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0380-2019,TRA. DOCUMENTARIO,ANCASH,SANTA,SANTA,30/04/2019,PESQUERIA,0,1,1,0,0,0,1,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0379-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,LA ESPERANZA,30/04/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0378-2019,TRA. DOCUMENTARIO,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,30/04/2019,MINERIA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0376-2019,TRA. DOCUMENTARIO,AREQUIPA,CASTILLA,ORCOPAMPA,30/04/2019,MINERIA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0374-2019,TRA. DOCUMENTARIO,JUNIN,CHANCHAMAYO,VITOC,30/04/2019,MINERIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0385-2019,WEB,AREQUIPA,AREQUIPA,YANAHUARA,2/05/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0384-2019,WEB,LIMA,LIMA,PUENTE PIEDRA,2/05/2019,INDUSTRIA,0,0,0,0,0,1,0,0,1,1,0,0,0,1,DIRECTA,CERRADA
SC-0383-2019,TRA. DOCUMENTARIO,JUNIN,JAUJA,APATA,2/05/2019,PESQUERIA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0390-2019,TRA. DOCUMENTARIO,AREQUIPA,AREQUIPA,YURA,3/05/2019,INDUSTRIA,1,1,0,0,0,1,1,0,1,0,0,0,0,0,MIXTA,EN SEGUIMIENTO
SC-0389-2019,TRA. DOCUMENTARIO,PIURA,PAITA,COLAN,3/05/2019,HIDROCARBUROS,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0388-2019,TRA. DOCUMENTARIO,JUNIN,SATIPO,PANGOA,3/05/2019,AGRICULTURA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0387-2019,TRA. DOCUMENTARIO,AREQUIPA,CASTILLA,CHILCAYMARCA,3/05/2019,MINERIA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0386-2019,TRA. DOCUMENTARIO,LIMA,BARRANCA,BARRANCA,3/05/2019,COMERCIO,0,0,1,0,0,1,0,1,0,0,0,0,0,1,INDIRECTA,CERRADA
ODLL-0015-2019,PERSONAL,LA LIBERTAD,TRUJILLO,TRUJILLO,6/05/2019,COMERCIO,0,1,0,0,0,1,0,0,1,1,0,0,0,1,INDIRECTA,CERRADA
ODUC-0005-2019,PERSONAL,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,6/05/2019,INDUSTRIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0391-2019,TRA. DOCUMENTARIO,UCAYALI,PADRE ABAD,IRAZOLA,6/05/2019,GANADERIA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0403-2019,TRA. DOCUMENTARIO,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,7/05/2019,MINERIA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0402-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,LA ESPERANZA,7/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0401-2019,TRA. DOCUMENTARIO,LIMA,YAUYOS,HUANTAN,7/05/2019,MINERIA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0399-2019,WEB,PIURA,PAITA,PAITA,7/05/2019,PESQUERIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0397-2019,WEB,LIMA,LIMA,SAN MARTIN DE PORRES,7/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0396-2019,WEB,LIMA,LIMA,PUENTE PIEDRA,7/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0395-2019,WEB,ICA,CHINCHA,CHINCHA BAJA,7/05/2019,AGRICULTURA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
ODSM-0003-2019,PERSONAL,SAN MARTIN,SAN MARTIN,MORALES,7/05/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0394-2019,WEB,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,7/05/2019,COMERCIO,0,1,0,0,0,1,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0393-2019,TRA. DOCUMENTARIO,AYACUCHO,LUCANAS,LEONCIO PRADO,7/05/2019,HIDROCARBUROS,1,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0392-2019,TRA. DOCUMENTARIO,LIMA,LIMA,LA VICTORIA,7/05/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0405-2019,TRA. DOCUMENTARIO,LAMBAYEQUE,CHICLAYO,CHICLAYO,8/05/2019,AGRICULTURA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0404-2019,TRA. DOCUMENTARIO,ICA,NAZCA,VISTA ALEGRE,8/05/2019,MINERIA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,MIXTA,CERRADA
SC-0413-2019,WEB,LIMA,LIMA,LIMA,9/05/2019,CONSTRUCCION,0,0,1,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0412-2019,E-MAIL,LIMA,LIMA,COMAS,9/05/2019,COMERCIO,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0411-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,HUANCHACO,9/05/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0410-2019,WEB,ICA,ICA,SUBTANJALLA,9/05/2019,COMERCIO,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0409-2019,WEB,LIMA,LIMA,PUENTE PIEDRA,9/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0407-2019,WEB,JUNIN,TARMA,TARMA,9/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0406-2019,WEB,AREQUIPA,AREQUIPA,VITOR,9/05/2019,GANADERIA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0420-2019,WEB,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10/05/2019,INFRAESTRUCTURA,0,0,1,0,0,1,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0419-2019,WEB,LIMA,HUARAL,CHANCAY,10/05/2019,TRANSPORTE,0,1,0,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0418-2019,WEB,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,10/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0417-2019,WEB,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,10/05/2019,TURISMO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0416-2019,WEB,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,10/05/2019,INDUSTRIA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0415-2019,WEB,CALLAO,CALLAO,CALLAO,10/05/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,1,DIRECTA,CERRADA
SC-0434-2019,TRA. DOCUMENTARIO,AREQUIPA,ISLAY,ISLAY,13/05/2019,INFRAESTRUCTURA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0433-2019,TRA. DOCUMENTARIO,AREQUIPA,AREQUIPA,UCHUMAYO,13/05/2019,MINERIA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
ODTU-0007-2019,TELEFONO,TUMBES,TUMBES,TUMBES,13/05/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
ODLL-0016-2019,PERSONAL,LA LIBERTAD,TRUJILLO,TRUJILLO,13/05/2019,INDUSTRIA,0,1,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
ODCU-0003-2019,PERSONAL,CUSCO,URUBAMBA,MARAS,13/05/2019,INFRAESTRUCTURA,0,1,1,0,1,1,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0432-2019,WEB,LA LIBERTAD,VIRU,GUADALUPITO,13/05/2019,MINERIA,0,1,1,0,0,0,0,1,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0431-2019,WEB,AREQUIPA,AREQUIPA,YARABAMBA,13/05/2019,GANADERIA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0430-2019,WEB,CALLAO,CALLAO,VENTANILLA,13/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0429-2019,WEB,LIMA,LIMA,ATE,13/05/2019,INDUSTRIA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0427-2019,WEB,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,13/05/2019,TRANSPORTE,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,ARCHIVADA
SC-0425-2019,WEB,HUANUCO,HUANUCO,HUANUCO,13/05/2019,GANADERIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0424-2019,WEB,ICA,NAZCA,VISTA ALEGRE,13/05/2019,MINERIA,0,0,1,0,0,1,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0423-2019,WEB,AREQUIPA,CARAVELI,JAQUI,13/05/2019,TRANSPORTE,0,0,1,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0422-2019,WEB,JUNIN,JAUJA,PACA,13/05/2019,TURISMO,0,1,0,1,0,0,0,0,0,1,0,0,0,1,INDIRECTA,EN SEGUIMIENTO
SC-0435-2019,TRA. DOCUMENTARIO,LIMA,YAUYOS,CATAHUASI,14/05/2019,ELECTRICIDAD,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
ODLL-0017-2019,TELEFONO,LA LIBERTAD,TRUJILLO,TRUJILLO,14/05/2019,AGRICULTURA,0,1,0,0,0,1,1,0,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0442-2019,TRA. DOCUMENTARIO,AREQUIPA,CONDESUYOS,RIO GRANDE,15/05/2019,MINERIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0441-2019,TRA. DOCUMENTARIO,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,15/05/2019,INFRAESTRUCTURA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0440-2019,WEB,CALLAO,CALLAO,CALLAO,15/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0439-2019,WEB,SAN MARTIN,PICOTA,SAN HILARION,15/05/2019,AGRICULTURA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0438-2019,WEB,TACNA,TACNA,LA YARADA LOS PALOS,15/05/2019,AGRICULTURA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0437-2019,WEB,PIURA,HUANCABAMBA,CANCHAQUE,15/05/2019,FORESTAL,0,0,0,0,1,0,0,0,0,0,1,0,0,0,INDIRECTA,CERRADA
SC-0436-2019,TRA. DOCUMENTARIO,JUNIN,CONCEPCION,MATAHUASI,15/05/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0454-2019,TRA. DOCUMENTARIO,HUANUCO,HUANUCO,AMARILIS,16/05/2019,CONSTRUCCION,0,1,0,0,0,0,0,1,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0453-2019,TRA. DOCUMENTARIO,TACNA,TACNA,TACNA,16/05/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0452-2019,TRA. DOCUMENTARIO,AREQUIPA,AREQUIPA,MIRAFLORES,16/05/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0451-2019,TRA. DOCUMENTARIO,AYACUCHO,HUANTA,HUANTA,16/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0450-2019,WEB,PIURA,SECHURA,SECHURA,16/05/2019,MINERIA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,DIRECTA,CERRADA
SC-0449-2019,WEB,ANCASH,AIJA,AIJA,16/05/2019,MINERIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0448-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,TRUJILLO,16/05/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0447-2019,TRA. DOCUMENTARIO,LIMA,LIMA,ATE,16/05/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,1,0,0,0,1,MIXTA,CERRADA
SC-0446-2019,WEB,AREQUIPA,AREQUIPA,CERRO COLORADO,16/05/2019,MINERIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0445-2019,WEB,LIMA,LIMA,INDEPENDENCIA,16/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0444-2019,WEB,LIMA,LIMA,VILLA EL SALVADOR,16/05/2019,AGRICULTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0443-2019,WEB,PIURA,PIURA,CURA MORI,16/05/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0457-2019,WEB,LIMA,LIMA,VILLA EL SALVADOR,17/05/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,1,0,0,0,1,DIRECTA,CERRADA
SC-0456-2019,WEB,CALLAO,CALLAO,CALLAO,17/05/2019,COMERCIO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0455-2019,TRA. DOCUMENTARIO,LIMA,LIMA,LIMA,17/05/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0458-2019,TRA. DOCUMENTARIO,LIMA,LIMA,BREÑA,21/05/2019,INDUSTRIA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0465-2019,TRA. DOCUMENTARIO,LIMA,LIMA,COMAS,22/05/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0464-2019,TRA. DOCUMENTARIO,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,22/05/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0463-2019,WEB,LIMA,CAÑETE,ASIA,22/05/2019,MINERIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0462-2019,WEB,LIMA,LIMA,LURIGANCHO,22/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0461-2019,WEB,AREQUIPA,AREQUIPA,SACHACA,22/05/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0460-2019,WEB,LIMA,LIMA,SURQUILLO,22/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0459-2019,WEB,JUNIN,CHUPACA,HUAMANCACA CHICO,22/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
ODCJ-0008-2019,TELEFONO,CAJAMARCA,CAJAMARCA,CAJAMARCA,22/05/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
ODCH-0006-2019,TELEFONO,ANCASH,SANTA,CHIMBOTE,22/05/2019,PESQUERIA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
ODJU-0006-2019,TELEFONO,JUNIN,HUANCAYO,HUALHUAS,22/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0469-2019,TRA. DOCUMENTARIO,LIMA,LIMA,LIMA,23/05/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0468-2019,TRA. DOCUMENTARIO,AYACUCHO,LUCANAS,SANCOS,23/05/2019,MINERIA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0467-2019,WEB,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,23/05/2019,TRANSPORTE,0,1,0,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
ODCU-0004-2019,PERSONAL,CUSCO,CHUMBIVILCAS,LIVITACA,23/05/2019,MINERIA,1,1,1,1,1,1,0,0,1,1,0,0,1,1,INDIRECTA,CERRADA
SC-0466-2019,WEB,PIURA,TALARA,EL ALTO,23/05/2019,HIDROCARBUROS,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0470-2019,WEB,ANCASH,SANTA,CHIMBOTE,24/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
ODLA-0001-2019,TELEFONO,LAMBAYEQUE,CHICLAYO,MONSEFU,24/05/2019,AGRICULTURA,0,1,0,1,1,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
ODUC-0006-2019,PERSONAL,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,27/05/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0473-2019,WEB,UCAYALI,PADRE ABAD,IRAZOLA,27/05/2019,TURISMO,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0472-2019,TRA. DOCUMENTARIO,AYACUCHO,LUCANAS,SANCOS,27/05/2019,MINERIA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0483-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,LA ESPERANZA,28/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0482-2019,TRA. DOCUMENTARIO,JUNIN,HUANCAYO,EL TAMBO,28/05/2019,SANEAMIENTO,0,1,0,0,0,0,0,1,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0481-2019,TRA. DOCUMENTARIO,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,28/05/2019,AGRICULTURA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0480-2019,WEB,LIMA,LIMA,SAN JUAN DE LURIGANCHO,28/05/2019,SANEAMIENTO,0,1,1,0,0,0,0,1,1,0,0,0,0,0,INDIRECTA,CERRADA
